CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,Synonyms,HBondDonorCount,HBondAcceptorCount
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"90466365","4-(2-aminoethoxy)-2-N,6-N-bis[4-[2-(dimethylamino)ethoxy]quinolin-2-yl]pyridine-2,6-dicarboxamide","CN(C)CCOC1=CC(=NC2=CC=CC=C21)NC(=O)C3=CC(=CC(=N3)C(=O)NC4=NC5=CC=CC=C5C(=C4)OCCN(C)C)OCCN","C35H40N8O5","652.7","['CHEMBL3787049']","3","11"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"102218320","9-methyl-3,6-bis[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]carbazole","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)N(C6=C5C=C(C=C6)C7=NC8=C(N7)C=C(C=C8)N9CCN(CC9)C)C","C37H39N9","609.8","['3,6-Bis[5-(4-methylpiperazino)-1H-benzoimidazole-2-yl]-9-methyl-9H-carbazole']","2","6"
"122382156","7-(diethylamino)-3-[2-[2-[2-[7-(diethylamino)-2-oxochromen-3-yl]ethenyl]-1-methylpyridin-1-ium-4-yl]ethenyl]chromen-2-one","CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C=CC3=CC(=[N+](C=C3)C)C=CC4=CC5=C(C=C(C=C5)N(CC)CC)OC4=O","C36H38N3O4+","576.7","['1-Methyl-2,4-bis[2-[2-oxo-7-(diethylamino)-2H-1-benzopyran-3-yl]ethenyl]pyridinium']","0","6"
"122382156","7-(diethylamino)-3-[2-[2-[2-[7-(diethylamino)-2-oxochromen-3-yl]ethenyl]-1-methylpyridin-1-ium-4-yl]ethenyl]chromen-2-one","CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C=CC3=CC(=[N+](C=C3)C)C=CC4=CC5=C(C=C(C=C5)N(CC)CC)OC4=O","C36H38N3O4+","576.7","['1-Methyl-2,4-bis[2-[2-oxo-7-(diethylamino)-2H-1-benzopyran-3-yl]ethenyl]pyridinium']","0","6"
"122382156","7-(diethylamino)-3-[2-[2-[2-[7-(diethylamino)-2-oxochromen-3-yl]ethenyl]-1-methylpyridin-1-ium-4-yl]ethenyl]chromen-2-one","CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C=CC3=CC(=[N+](C=C3)C)C=CC4=CC5=C(C=C(C=C5)N(CC)CC)OC4=O","C36H38N3O4+","576.7","['1-Methyl-2,4-bis[2-[2-oxo-7-(diethylamino)-2H-1-benzopyran-3-yl]ethenyl]pyridinium']","0","6"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239399","dichlorocopper;4-[4-(2-piperidin-1-ylethoxy)phenyl]-2,6-dipyridin-2-ylpyridine","C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C28H28Cl2CuN4O","571.0","[]","0","5"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"139239398","dichlorocopper;4-[2-[4-(2,6-dipyridin-2-ylpyridin-4-yl)phenoxy]ethyl]morpholine","C1COCCN1CCOC2=CC=C(C=C2)C3=CC(=NC(=C3)C4=CC=CC=N4)C5=CC=CC=N5.Cl[Cu]Cl","C27H26Cl2CuN4O2","573.0","[]","0","6"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122206714","3-[2-[6-[2-(1H-indol-3-yl)ethenyl]-1-methylpyridin-1-ium-2-yl]ethenyl]-1H-indole","C[N+]1=C(C=CC=C1C=CC2=CNC3=CC=CC=C32)C=CC4=CNC5=CC=CC=C54","C26H22N3+","376.5","['2,6-Bis[(E)-2-(1H-indole-3-yl)vinyl]-1-methylpyridinium']","2","0"
"122367972","5-methyl-11-[[3-(3-morpholin-4-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCOCC5)C6=C1C7=CC=CC=C7O6","C31H30N3O2S+","508.7","['5-Methyl-11-[[3-(3-morpholinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","5"
"122367972","5-methyl-11-[[3-(3-morpholin-4-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCOCC5)C6=C1C7=CC=CC=C7O6","C31H30N3O2S+","508.7","['5-Methyl-11-[[3-(3-morpholinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","5"
"122367972","5-methyl-11-[[3-(3-morpholin-4-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCOCC5)C6=C1C7=CC=CC=C7O6","C31H30N3O2S+","508.7","['5-Methyl-11-[[3-(3-morpholinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","5"
"122367972","5-methyl-11-[[3-(3-morpholin-4-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCOCC5)C6=C1C7=CC=CC=C7O6","C31H30N3O2S+","508.7","['5-Methyl-11-[[3-(3-morpholinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","5"
"122367972","5-methyl-11-[[3-(3-morpholin-4-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCOCC5)C6=C1C7=CC=CC=C7O6","C31H30N3O2S+","508.7","['5-Methyl-11-[[3-(3-morpholinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","5"
"122367970","5-methyl-11-[[3-(3-pyrrolidin-1-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCCC5)C6=C1C7=CC=CC=C7O6","C31H30N3OS+","492.7","['5-Methyl-11-[[3-(3-pyrrolizinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","4"
"122367970","5-methyl-11-[[3-(3-pyrrolidin-1-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCCC5)C6=C1C7=CC=CC=C7O6","C31H30N3OS+","492.7","['5-Methyl-11-[[3-(3-pyrrolizinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","4"
"122367970","5-methyl-11-[[3-(3-pyrrolidin-1-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCCC5)C6=C1C7=CC=CC=C7O6","C31H30N3OS+","492.7","['5-Methyl-11-[[3-(3-pyrrolizinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","4"
"122367970","5-methyl-11-[[3-(3-pyrrolidin-1-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCCC5)C6=C1C7=CC=CC=C7O6","C31H30N3OS+","492.7","['5-Methyl-11-[[3-(3-pyrrolizinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","4"
"122367970","5-methyl-11-[[3-(3-pyrrolidin-1-ylpropyl)-1,3-benzothiazol-3-ium-2-yl]methylidene]-[1]benzofuro[3,2-b]quinoline","CN1C2=CC=CC=C2C(=CC3=[N+](C4=CC=CC=C4S3)CCCN5CCCC5)C6=C1C7=CC=CC=C7O6","C31H30N3OS+","492.7","['5-Methyl-11-[[3-(3-pyrrolizinopropyl)benzothiazole-2(3H)-ylidene]methyl]benzofuro[3,2-b]quinoline-5-ium']","0","4"
